,pclass,survived,age,sibsp,parch,fare,sex_male,embarked_Q,embarked_S
80,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
86,1.0,1.0,1.6663791026135275,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
87,1.0,1.0,-0.1940404506708633,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
89,1.0,0.0,0.11602947487653514,0.481287771858981,-0.444999501816175,0.36191584371191277,1,0,1
91,1.0,1.0,0.11602947487653514,0.481287771858981,-0.444999501816175,0.4585870065557677,1,0,1
92,1.0,1.0,-0.9692152645393595,0.481287771858981,-0.444999501816175,0.4585870065557677,0,0,1
99,1.0,1.0,1.4338266584529786,0.481287771858981,-0.444999501816175,0.12217135985915262,0,0,0
100,1.0,1.0,1.5113441398398282,0.481287771858981,-0.444999501816175,0.45721814288989876,1,0,0
101,1.0,0.0,0.7361693259713321,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1,0,0
105,1.0,0.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.030971229471568575,0,0,0
107,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.03089195911803666,0,0,1
109,1.0,1.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.13328218795573402,1,0,1
110,1.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.10693929608078355,1,0,0
117,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,0.45721814288989876,0,0,0
118,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
120,1.0,1.0,1.0462392515187307,0.481287771858981,-0.444999501816175,-0.10750385567179166,1,0,0
125,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
126,1.0,0.0,0.5811343631976328,0.481287771858981,-0.444999501816175,0.38318349953756087,1,0,1
127,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,0.38318349953756087,0,0,1
128,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,0.10090370403350452,1,0,1
136,1.0,1.0,1.8214140653872266,-0.47908676070718687,-0.444999501816175,-0.09243862165420531,1,0,0
137,1.0,1.0,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,0,0,1
143,1.0,1.0,-0.34907541344456255,0.481287771858981,-0.444999501816175,0.42845847194385184,1,0,0
144,1.0,1.0,-0.34907541344456255,0.481287771858981,-0.444999501816175,0.42845847194385184,0,0,0
147,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.17630721105171132,1,0,1
150,1.0,0.0,0.8136868073581817,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
152,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,1,0,1
156,1.0,0.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,0.17824063430858844,1,0,1
157,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.3592573867337067,1,0,1
162,1.0,0.0,0.9687217701318809,0.481287771858981,-0.444999501816175,0.36191584371191277,1,0,1
163,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,0.36191584371191277,0,0,1
164,1.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,0
166,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.04998451377969802,1,0,0
169,1.0,0.0,1.588861621226678,-0.47908676070718687,-0.444999501816175,-0.08833009723334151,0,0,0
170,1.0,1.0,1.5113441398398282,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
171,1.0,0.0,1.2787916956792793,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
172,1.0,0.0,1.588861621226678,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
175,1.0,0.0,0.8912042887450313,0.481287771858981,-0.444999501816175,0.3592573867337067,1,0,1
176,1.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,0.3592573867337067,0,0,1
177,1.0,1.0,0.9687217701318809,0.481287771858981,-0.444999501816175,0.3726308754015257,1,0,1
178,1.0,1.0,1.2012742142924298,0.481287771858981,-0.444999501816175,0.3726308754015257,0,0,1
179,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
181,1.0,1.0,1.5113441398398282,-0.47908676070718687,-0.444999501816175,-0.14214306674200172,0,0,1
184,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1,0,0
185,1.0,0.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
189,1.0,0.0,-0.03900548789716409,-0.47908676070718687,-0.444999501816175,-0.06343727280104884,1,0,1
191,1.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,0.23624333201490139,1,0,1
194,1.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
196,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.06923754257168015,1,0,0
197,1.0,0.0,-0.8141803017656603,0.481287771858981,-0.444999501816175,0.38318349953756087,1,0,1
198,1.0,1.0,-0.8916977831525099,0.481287771858981,-0.444999501816175,0.38318349953756087,0,0,1
199,1.0,1.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,0.3136614660667741,0,0,0
201,1.0,0.0,1.8989315467740764,-0.47908676070718687,-0.444999501816175,0.3592573867337067,1,0,1
202,1.0,1.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.13521561121261108,1,0,1
209,1.0,1.0,0.03851199348968552,0.481287771858981,-0.444999501816175,0.47308768098234594,1,0,0
211,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,0.17630721105171132,1,0,1
219,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.14576823534864627,1,0,0
222,1.0,0.0,-0.0777642285905889,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1,0,0
223,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
224,1.0,0.0,1.2400329549858546,-0.47908676070718687,-0.444999501816175,-0.09243862165420531,1,0,1
231,1.0,1.0,1.743896584000377,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
232,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,0.36191584371191277,1,0,1
234,1.0,0.0,0.6586518445844824,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
235,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.12217135985915262,1,0,1
239,1.0,0.0,0.11602947487653514,-0.47908676070718687,-0.444999501816175,0.3328332910819675,1,0,1
240,1.0,1.0,1.2012742142924298,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
241,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.3232473785743708,1,0,1
242,1.0,1.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,0,0,0
244,1.0,0.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,0.13232183195775735,1,0,0
247,1.0,1.0,1.8989315467740764,0.481287771858981,-0.444999501816175,0.504989164720818,0,0,0
248,1.0,0.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
254,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,1
256,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
257,1.0,1.0,0.4260994004239336,0.481287771858981,-0.444999501816175,0.47308768098234594,0,0,0
258,1.0,1.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.04410304023227786,0,0,0
259,1.0,1.0,0.34858191903708396,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,1,0,1
261,1.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.13521561121261108,1,0,1
262,1.0,0.0,1.588861621226678,0.481287771858981,-0.444999501816175,0.43731935073011957,1,0,1
263,1.0,1.0,0.7361693259713321,0.481287771858981,-0.444999501816175,0.43731935073011957,0,0,1
265,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.042901006327191564,1,0,1
268,1.0,0.0,-0.42659289483141216,0.481287771858981,-0.444999501816175,0.5165897042620806,1,0,1
269,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
270,1.0,1.0,-0.8916977831525099,0.481287771858981,-0.444999501816175,0.5165897042620806,0,0,1
278,1.0,1.0,0.19354695626338475,-0.47908676070718687,-0.444999501816175,-0.05377015651666335,1,0,0
280,1.0,1.0,1.8989315467740764,0.481287771858981,-0.444999501816175,0.42845847194385184,1,0,0
281,1.0,1.0,1.0462392515187307,0.481287771858981,-0.444999501816175,0.42845847194385184,0,0,0
283,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1,0,0
288,1.0,1.0,1.4338266584529786,-0.47908676070718687,-0.444999501816175,-0.14214306674200172,0,0,1
292,1.0,1.0,1.4338266584529786,0.481287771858981,-0.444999501816175,0.36191584371191277,1,0,1
293,1.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,0.36191584371191277,0,0,1
298,1.0,1.0,0.11602947487653514,-0.47908676070718687,-0.444999501816175,-0.09171358793287637,1,0,0
299,1.0,0.0,0.8136868073581817,-0.47908676070718687,-0.444999501816175,-0.10750385567179166,1,0,0
301,1.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,0.014301809511465553,1,0,1
315,1.0,1.0,-0.659145338991961,-0.47908676070718687,-0.444999501816175,-0.1301403751633087,0,0,1
318,1.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.03323389004280607,1,0,1
320,1.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,0.042901006327191564,1,0,1
323,2.0,0.0,0.03851199348968552,0.481287771858981,-0.444999501816175,-0.17944266821367474,1,0,0
324,2.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,-0.17944266821367474,0,0,0
325,2.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
326,2.0,0.0,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,-0.42112057532331204,1,0,1
327,2.0,0.0,-0.34907541344456255,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
328,2.0,0.0,0.34858191903708396,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
329,2.0,1.0,0.5036168818107832,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
331,2.0,0.0,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,-0.42112057532331204,1,0,1
332,2.0,0.0,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
333,2.0,1.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
334,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
335,2.0,0.0,1.6663791026135275,-0.47908676070718687,-0.444999501816175,-0.4013029869403218,1,0,1
336,2.0,1.0,0.19354695626338475,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
337,2.0,1.0,-0.8141803017656603,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
338,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
343,2.0,1.0,0.34858191903708396,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
344,2.0,1.0,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
345,2.0,0.0,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
346,2.0,0.0,-0.27155793205771295,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
347,2.0,0.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
348,2.0,0.0,-0.1940404506708633,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
349,2.0,1.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
353,2.0,1.0,-0.7366628203788106,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
354,2.0,0.0,-0.34907541344456255,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
355,2.0,1.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
356,2.0,0.0,-0.34907541344456255,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
357,2.0,0.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
358,2.0,1.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
362,2.0,1.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.2374453659199877,0,0,1
363,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
364,2.0,0.0,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
365,2.0,0.0,1.1237567329055802,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
366,2.0,0.0,1.8989315467740764,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
367,2.0,0.0,1.743896584000377,-0.47908676070718687,-0.444999501816175,-0.3824521101857701,1,0,1
368,2.0,0.0,0.5811343631976328,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
369,2.0,0.0,-0.03900548789716409,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
372,2.0,0.0,-0.03900548789716409,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
373,2.0,1.0,-0.1165229692840137,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
374,2.0,0.0,-0.03900548789716409,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
375,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
376,2.0,1.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
380,2.0,1.0,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,-0.440454807892083,0,0,1
381,2.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
382,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.2374453659199877,0,0,1
383,2.0,0.0,-0.659145338991961,-0.47908676070718687,-0.444999501816175,-0.42112057532331204,1,0,1
384,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
388,2.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
389,2.0,0.0,0.19354695626338475,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
391,2.0,0.0,-0.03900548789716409,0.481287771858981,-0.444999501816175,-0.10750385567179166,1,0,0
392,2.0,1.0,-0.42659289483141216,0.481287771858981,-0.444999501816175,-0.10750385567179166,0,0,0
393,2.0,0.0,-0.34907541344456255,-0.47908676070718687,-0.444999501816175,-0.03443592394789237,1,0,1
397,2.0,0.0,1.8989315467740764,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
401,2.0,1.0,-0.1940404506708633,0.481287771858981,-0.444999501816175,-0.3755246546563794,0,0,0
402,2.0,1.0,0.03851199348968552,0.481287771858981,-0.444999501816175,-0.3755246546563794,0,0,0
403,2.0,0.0,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
404,2.0,0.0,-0.659145338991961,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
405,2.0,0.0,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
406,2.0,0.0,0.8136868073581817,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
407,2.0,1.0,-0.03900548789716409,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
408,2.0,0.0,-0.8916977831525099,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
409,2.0,0.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
410,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
411,2.0,0.0,0.6586518445844824,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
412,2.0,0.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
413,2.0,0.0,0.6586518445844824,0.481287771858981,-0.444999501816175,-0.2374453659199877,1,0,1
414,2.0,0.0,0.34858191903708396,0.481287771858981,-0.444999501816175,-0.2374453659199877,1,0,1
415,2.0,1.0,0.34858191903708396,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,0,0,1
416,2.0,0.0,-1.046732745926209,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
417,2.0,0.0,-0.27155793205771295,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
418,2.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
419,2.0,0.0,-0.659145338991961,0.481287771858981,-0.444999501816175,-0.42112057532331204,1,0,1
420,2.0,0.0,-0.659145338991961,0.481287771858981,-0.444999501816175,-0.42112057532331204,1,0,1
421,2.0,0.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,-0.3824521101857701,1,0,1
422,2.0,0.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
423,2.0,0.0,0.34858191903708396,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
424,2.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
425,2.0,0.0,1.743896584000377,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
426,2.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
429,2.0,0.0,1.1237567329055802,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
433,2.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
448,2.0,0.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
450,2.0,0.0,1.588861621226678,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
451,2.0,0.0,1.1237567329055802,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
452,2.0,1.0,-0.03900548789716409,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
454,2.0,1.0,0.9687217701318809,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
457,2.0,0.0,0.27106443765023436,-0.47908676070718687,-0.444999501816175,-0.4061365450825145,1,0,1
458,2.0,1.0,-0.9692152645393595,-0.47908676070718687,-0.444999501816175,-0.440454807892083,0,0,1
459,2.0,0.0,0.9687217701318809,0.481287771858981,-0.444999501816175,-0.12143997050736179,1,0,1
461,2.0,0.0,1.356309177066129,-0.47908676070718687,-0.444999501816175,-0.3534507613326136,1,0,1
462,2.0,0.0,-0.42659289483141216,1.4416623044251486,-0.444999501816175,-0.03443592394789237,1,0,1
463,2.0,0.0,-0.5816278576051114,1.4416623044251486,-0.444999501816175,-0.03443592394789237,1,0,1
464,2.0,0.0,0.19354695626338475,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
465,2.0,1.0,-0.5041103762182618,-0.47908676070718687,-0.444999501816175,-0.3768123145454596,0,0,0
466,2.0,0.0,0.34858191903708396,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
467,2.0,1.0,-0.42659289483141216,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
468,2.0,0.0,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,-0.2374453659199877,0,0,1
469,2.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.40468647763985666,0,1,0
470,2.0,0.0,0.4260994004239336,-0.47908676070718687,-0.444999501816175,-0.40468647763985666,1,1,0
471,2.0,1.0,1.2012742142924298,-0.47908676070718687,-0.444999501816175,-0.3824521101857701,0,0,1
473,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.6434642498641783,1,0,1
474,2.0,0.0,0.11602947487653514,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
477,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.436427487248008,1,1,0
482,2.0,1.0,-0.9692152645393595,-0.47908676070718687,-0.444999501816175,-0.41145345903892655,0,0,0
483,2.0,1.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.0054345750947358915,0,0,1
484,2.0,1.0,0.34858191903708396,-0.47908676070718687,-0.444999501816175,-0.440454807892083,0,0,1
485,2.0,0.0,0.5036168818107832,-0.47908676070718687,-0.444999501816175,-0.3945360055412519,1,0,0
486,2.0,0.0,-0.42659289483141216,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
488,2.0,0.0,1.588861621226678,0.481287771858981,-0.444999501816175,-0.14077420307613278,1,0,1
489,2.0,1.0,0.9687217701318809,0.481287771858981,-0.444999501816175,-0.14077420307613278,0,0,1
491,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.35256525348096385,1,0,0
495,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.34225237382878143,1,0,0
496,2.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
497,2.0,0.0,0.8136868073581817,-0.47908676070718687,-0.444999501816175,-0.3341165287638426,1,0,1
498,2.0,0.0,0.19354695626338475,-0.47908676070718687,-0.444999501816175,-0.3824521101857701,1,0,1
499,2.0,0.0,0.03851199348968552,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
500,2.0,0.0,1.2787916956792793,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
503,2.0,1.0,-0.8141803017656603,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
504,2.0,0.0,0.7361693259713321,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
505,2.0,0.0,1.4338266584529786,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
507,2.0,0.0,-0.1940404506708633,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
508,2.0,0.0,1.8989315467740764,-0.47908676070718687,-0.444999501816175,-0.3727849939013846,1,0,1
509,2.0,0.0,0.7361693259713321,-0.47908676070718687,-0.444999501816175,-0.14077420307613278,1,0,1
510,2.0,0.0,-1.046732745926209,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
512,2.0,0.0,0.23230569695680955,0.481287771858981,-0.444999501816175,-0.062068409135179886,1,0,0
513,2.0,1.0,-1.2017677086999083,0.481287771858981,-0.444999501816175,-0.062068409135179886,0,0,0
517,2.0,0.0,-0.27155793205771295,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
519,2.0,0.0,-0.1165229692840137,-0.47908676070718687,-0.444999501816175,-0.3824521101857701,1,0,1
520,2.0,1.0,-0.7366628203788106,-0.47908676070718687,-0.444999501816175,-0.3754434508795906,1,0,0
521,2.0,1.0,-0.03900548789716409,-0.47908676070718687,-0.444999501816175,-0.440454807892083,0,0,1
522,2.0,0.0,0.7361693259713321,-0.47908676070718687,-0.444999501816175,-0.39211922647015557,1,0,1
523,2.0,1.0,-0.5816278576051114,-0.47908676070718687,-0.444999501816175,-0.440454807892083,1,0,1
